Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-8.190e-04,-0.71,-0.77
-8.171e-04,-0.71,-0.63
-8.152e-04,-0.67,-0.83
-8.133e-04,-0.77,-0.65
-8.113e-04,-0.71,-0.79
-8.094e-04,-0.71,-0.61
-8.075e-04,-0.65,-0.85
-8.056e-04,-0.73,-0.61
-8.037e-04,-0.79,-0.83
-8.017e-04,-0.65,-0.59
-7.998e-04,-0.69,-0.73
-7.979e-04,-0.63,-0.55
-7.960e-04,-0.65,-0.69
-7.941e-04,-0.57,-0.51
-7.921e-04,-0.59,-0.75
-7.902e-04,-0.59,-0.51
-7.883e-04,-0.73,-0.83
-7.864e-04,-0.73,-0.67
-7.845e-04,-0.73,-0.79
-7.825e-04,-0.67,-0.63
-7.806e-04,-0.75,-0.89
-7.787e-04,-0.83,-0.67
-7.768e-04,-0.75,-0.81
-7.749e-04,-0.75,-0.65
-7.729e-04,-0.69,-0.77
-7.710e-04,-0.71,-0.65
-7.691e-04,-0.65,-0.85
-7.672e-04,-0.77,-0.63
-7.653e-04,-0.75,-0.85
-7.633e-04,-0.75,-0.59
-7.614e-04,-0.63,-0.69
-7.595e-04,-0.63,-0.55
-7.576e-04,-0.63,-0.79
-7.557e-04,-0.73,-0.61
-7.537e-04,-0.71,-0.75
-7.518e-04,-0.67,-0.57
-7.499e-04,-0.71,-0.77
-7.480e-04,-0.69,-0.63
-7.461e-04,-0.73,-0.75
-7.441e-04,-0.65,-0.59
-7.422e-04,-0.67,-0.79
-7.403e-04,-0.65,-0.57
-7.384e-04,-0.73,-0.85
-7.365e-04,-0.71,-0.67
-7.345e-04,-0.77,-0.85
-7.326e-04,-0.79,-0.71
-7.307e-04,-0.79,-0.87
-7.288e-04,-0.79,-0.65
-7.269e-04,-0.67,-0.83
-7.249e-04,-0.77,-0.63
-7.230e-04,-0.73,-0.99
-7.211e-04,-0.95,-0.71
-7.192e-04,-0.83,-0.91
-7.173e-04,-0.77,-0.69
-7.153e-04,-0.79,-0.87
-7.134e-04,-0.83,-0.71
-7.115e-04,-0.71,-0.81
-7.096e-04,-0.77,-0.65
-7.076e-04,-0.71,-0.77
-7.057e-04,-0.63,-0.57
-7.038e-04,-0.65,-0.81
-7.019e-04,-0.69,-0.61
-7.000e-04,-0.77,-0.81
-6.980e-04,-0.65,-0.63
-6.961e-04,-0.79,-0.83
-6.942e-04,-0.65,-0.63
-6.923e-04,-0.75,-0.83
-6.904e-04,-0.73,-0.65
-6.884e-04,-0.75,-0.77
-6.865e-04,-0.63,-0.59
-6.846e-04,-0.69,-0.75
-6.827e-04,-0.63,-0.57
-6.808e-04,-0.69,-0.77
-6.788e-04,-0.71,-0.63
-6.769e-04,-0.69,-0.73
-6.750e-04,-0.69,-0.61
-6.731e-04,-0.67,-0.85
-6.712e-04,-0.79,-0.65
-6.692e-04,-0.75,-0.85
-6.673e-04,-0.83,-0.71
-6.654e-04,-0.73,-0.87
-6.635e-04,-0.83,-0.71
-6.616e-04,-0.75,-0.83
-6.596e-04,-0.77,-0.69
-6.577e-04,-0.73,-0.87
-6.558e-04,-0.75,-0.67
-6.539e-04,-0.81,-0.91
-6.520e-04,-0.79,-0.75
-6.500e-04,-0.83,-0.85
-6.481e-04,-0.71,-0.67
-6.462e-04,-0.79,-0.83
-6.443e-04,-0.65,-0.63
-6.424e-04,-0.73,-0.79
-6.404e-04,-0.63,-0.61
-6.385e-04,-0.75,-0.79
-6.366e-04,-0.61,-0.57
-6.347e-04,-0.65,-0.81
-6.328e-04,-0.67,-0.59
-6.308e-04,-0.75,-0.85
-6.289e-04,-0.81,-0.71
-6.270e-04,-0.77,-0.93
-6.251e-04,-0.87,-0.75
-6.232e-04,-0.85,-0.93
-6.212e-04,-0.85,-0.71
-6.193e-04,-0.71,-0.81
-6.174e-04,-0.77,-0.69
-6.155e-04,-0.75,-0.89
-6.136e-04,-0.83,-0.69
-6.116e-04,-0.79,-0.87
-6.097e-04,-0.77,-0.69
-6.078e-04,-0.77,-0.81
-6.059e-04,-0.73,-0.69
-6.040e-04,-0.77,-0.83
-6.020e-04,-0.75,-0.67
-6.001e-04,-0.77,-0.83
-5.982e-04,-0.69,-0.67
-5.963e-04,-0.81,-0.83
-5.944e-04,-0.69,-0.63
-5.924e-04,-0.67,-0.75
-5.905e-04,-0.59,-0.55
-5.886e-04,-0.71,-0.79
-5.867e-04,-0.69,-0.57
-5.848e-04,-0.63,-0.83
-5.828e-04,-0.75,-0.59
-5.809e-04,-0.75,-0.93
-5.790e-04,-0.87,-0.71
-5.771e-04,-0.87,-0.89
-5.752e-04,-0.75,-0.65
-5.732e-04,-0.67,-0.75
-5.713e-04,-0.65,-0.57
-5.694e-04,-0.65,-0.83
-5.675e-04,-0.73,-0.61
-5.656e-04,-0.71,-0.81
-5.636e-04,-0.69,-0.63
-5.617e-04,-0.67,-0.83
-5.598e-04,-0.75,-0.63
-5.579e-04,-0.69,-0.77
-5.560e-04,-0.63,-0.59
-5.540e-04,-0.75,-0.85
-5.521e-04,-0.77,-0.69
-5.502e-04,-0.83,-0.85
-5.483e-04,-0.77,-0.67
-5.464e-04,-0.77,-0.87
-5.444e-04,-0.77,-0.67
-5.425e-04,-0.75,-0.77
-5.406e-04,-0.61,-0.57
-5.387e-04,-0.67,-0.77
-5.368e-04,-0.69,-0.57
-5.348e-04,-0.65,-0.73
-5.329e-04,-0.65,-0.59
-5.310e-04,-0.65,-0.77
-5.291e-04,-0.71,-0.63
-5.272e-04,-0.69,-0.75
-5.252e-04,-0.69,-0.59
-5.233e-04,-0.61,-0.81
-5.214e-04,-0.67,-0.57
-5.195e-04,-0.71,-0.85
-5.176e-04,-0.83,-0.69
-5.156e-04,-0.73,-0.81
-5.137e-04,-0.77,-0.67
-5.118e-04,-0.73,-0.81
-5.099e-04,-0.73,-0.63
-5.080e-04,-0.69,-0.77
-5.060e-04,-0.61,-0.57
-5.041e-04,-0.71,-0.77
-5.022e-04,-0.63,-0.59
-5.003e-04,-0.69,-0.75
-4.984e-04,-0.61,-0.59
-4.964e-04,-0.67,-0.71
-4.945e-04,-0.63,-0.57
-4.926e-04,-0.65,-0.85
-4.907e-04,-0.75,-0.61
-4.888e-04,-0.81,-0.91
-4.868e-04,-0.83,-0.73
-4.849e-04,-0.75,-0.85
-4.830e-04,-0.79,-0.67
-4.811e-04,-0.71,-0.79
-4.792e-04,-0.71,-0.65
-4.772e-04,-0.67,-0.77
-4.753e-04,-0.73,-0.61
-4.734e-04,-0.63,-0.83
-4.715e-04,-0.69,-0.59
-4.696e-04,-0.73,-0.87
-4.676e-04,-0.79,-0.69
-4.657e-04,-0.71,-0.79
-4.638e-04,-0.65,-0.51
-4.619e-04,-0.55,-0.67
-4.600e-04,-0.61,-0.49
-4.580e-04,-0.67,-0.79
-4.561e-04,-0.69,-0.61
-4.542e-04,-0.79,-0.81
-4.523e-04,-0.61,-0.59
-4.504e-04,-0.79,-0.81
-4.484e-04,-0.67,-0.57
-4.465e-04,-0.65,-0.75
-4.446e-04,-0.65,-0.57
-4.427e-04,-0.75,-0.79
-4.408e-04,-0.71,-0.61
-4.388e-04,-0.71,-0.79
-4.369e-04,-0.71,-0.61
-4.350e-04,-0.77,-0.93
-4.331e-04,-0.87,-0.71
-4.312e-04,-0.79,-0.85
-4.292e-04,-0.79,-0.69
-4.273e-04,-0.73,-0.81
-4.254e-04,-0.73,-0.63
-4.235e-04,-0.67,-0.81
-4.216e-04,-0.75,-0.65
-4.196e-04,-0.71,-0.87
-4.177e-04,-0.83,-0.69
-4.158e-04,-0.79,-0.87
-4.139e-04,-0.77,-0.67
-4.120e-04,-0.73,-0.89
-4.100e-04,-0.79,-0.67
-4.081e-04,-0.83,-0.87
-4.062e-04,-0.79,-0.71
-4.043e-04,-0.77,-0.81
-4.024e-04,-0.65,-0.53
-4.004e-04,-0.61,-0.67
-3.985e-04,-0.51,-0.49
-3.966e-04,-0.67,-0.87
-3.947e-04,-0.69,-0.63
-3.927e-04,-0.83,-0.87
-3.908e-04,-0.71,-0.69
-3.889e-04,-0.77,-0.87
-3.870e-04,-0.75,-0.63
-3.851e-04,-0.69,-0.81
-3.831e-04,-0.75,-0.65
-3.812e-04,-0.67,-0.75
-3.793e-04,-0.71,-0.59
-3.774e-04,-0.63,-0.87
-3.755e-04,-0.77,-0.61
-3.735e-04,-0.79,-0.89
-3.716e-04,-0.81,-0.71
-3.697e-04,-0.73,-0.83
-3.678e-04,-0.79,-0.69
-3.659e-04,-0.73,-0.83
-3.639e-04,-0.79,-0.67
-3.620e-04,-0.71,-0.79
-3.601e-04,-0.71,-0.65
-3.582e-04,-0.71,-0.75
-3.563e-04,-0.57,-0.49
-3.543e-04,-0.61,-0.73
-3.524e-04,-0.63,-0.55
-3.505e-04,-0.73,-0.79
-3.486e-04,-0.67,-0.63
-3.467e-04,-0.71,-0.79
-3.447e-04,-0.67,-0.63
-3.428e-04,-0.77,-0.83
-3.409e-04,-0.73,-0.63
-3.390e-04,-0.75,-0.79
-3.371e-04,-0.71,-0.57
-3.351e-04,-0.61,-0.69
-3.332e-04,-0.61,-0.53
-3.313e-04,-0.63,-0.71
-3.294e-04,-0.61,-0.53
-3.275e-04,-0.63,-0.81
-3.255e-04,-0.75,-0.59
-3.236e-04,-0.71,-0.83
-3.217e-04,-0.79,-0.69
-3.198e-04,-0.73,-0.83
-3.179e-04,-0.77,-0.67
-3.159e-04,-0.71,-0.79
-3.140e-04,-0.69,-0.59
-3.121e-04,-0.63,-0.79
-3.102e-04,-0.71,-0.59
-3.083e-04,-0.71,-0.77
-3.063e-04,-0.65,-0.57
-3.044e-04,-0.65,-0.71
-3.025e-04,-0.61,-0.53
-3.006e-04,-0.63,-0.73
-2.987e-04,-0.63,-0.55
-2.967e-04,-0.67,-0.71
-2.948e-04,-0.53,-0.51
-2.929e-04,-0.59,-0.81
-2.910e-04,-0.61,-0.53
-2.891e-04,-0.79,-0.93
-2.871e-04,-0.87,-0.73
-2.852e-04,-0.83,-0.91
-2.833e-04,-0.85,-0.75
-2.814e-04,-0.77,-0.87
-2.795e-04,-0.79,-0.67
-2.775e-04,-0.71,-0.81
-2.756e-04,-0.77,-0.61
-2.737e-04,-0.63,-0.77
-2.718e-04,-0.71,-0.61
-2.699e-04,-0.69,-0.79
-2.679e-04,-0.75,-0.67
-2.660e-04,-0.71,-0.81
-2.641e-04,-0.73,-0.63
-2.622e-04,-0.71,-0.79
-2.603e-04,-0.69,-0.63
-2.583e-04,-0.69,-0.79
-2.564e-04,-0.67,-0.63
-2.545e-04,-0.75,-0.83
-2.526e-04,-0.67,-0.65
-2.507e-04,-0.79,-0.81
-2.487e-04,-0.69,-0.61
-2.468e-04,-0.69,-0.81
-2.449e-04,-0.71,-0.61
-2.430e-04,-0.77,-0.93
-2.411e-04,-0.73,-0.69
-2.391e-04,-0.87,-0.95
-2.372e-04,-0.87,-0.79
-2.353e-04,-0.79,-0.85
-2.334e-04,-0.77,-0.63
-2.315e-04,-0.65,-0.73
-2.295e-04,-0.69,-0.57
-2.276e-04,-0.65,-0.75
-2.257e-04,-0.71,-0.57
-2.238e-04,-0.61,-0.85
-2.219e-04,-0.75,-0.61
-2.199e-04,-0.77,-0.85
-2.180e-04,-0.73,-0.63
-2.161e-04,-0.67,-0.79
-2.142e-04,-0.63,-0.61
-2.123e-04,-0.77,-0.87
-2.103e-04,-0.77,-0.67
-2.084e-04,-0.75,-0.83
-2.065e-04,-0.69,-0.65
-2.046e-04,-0.81,-0.85
-2.027e-04,-0.67,-0.61
-2.007e-04,-0.67,-0.75
-1.988e-04,-0.65,-0.59
-1.969e-04,-0.71,-0.77
-1.950e-04,-0.65,-0.59
-1.931e-04,-0.67,-0.73
-1.911e-04,-0.59,-0.53
-1.892e-04,-0.63,-0.69
-1.873e-04,-0.65,-0.57
-1.854e-04,-0.63,-0.73
-1.835e-04,-0.67,-0.57
-1.815e-04,-0.63,-0.75
-1.796e-04,-0.69,-0.59
-1.777e-04,-0.63,-0.79
-1.758e-04,-0.71,-0.61
-1.739e-04,-0.73,-0.81
-1.719e-04,-0.77,-0.67
-1.700e-04,-0.71,-0.77
-1.681e-04,-0.69,-0.57
-1.662e-04,-0.63,-0.77
-1.643e-04,-0.69,-0.59
-1.623e-04,-0.69,-0.75
-1.604e-04,-0.67,-0.61
-1.585e-04,-0.69,-0.77
-1.566e-04,-0.67,-0.61
-1.547e-04,-0.73,-0.79
-1.527e-04,-0.67,-0.65
-1.508e-04,-0.75,-0.83
-1.489e-04,-0.73,-0.65
-1.470e-04,-0.71,-0.75
-1.451e-04,-0.61,-0.59
-1.431e-04,-0.63,-0.81
-1.412e-04,-0.75,-0.57
-1.393e-04,-0.67,-0.73
-1.374e-04,-0.67,-0.57
-1.355e-04,-0.61,-0.67
-1.335e-04,-0.63,-0.53
-1.316e-04,-0.55,-0.67
-1.297e-04,-0.57,-0.47
-1.278e-04,-0.57,-0.71
-1.259e-04,-0.69,-0.55
-1.239e-04,-0.63,-0.77
-1.220e-04,-0.69,-0.61
-1.201e-04,-0.67,-0.81
-1.182e-04,-0.69,-0.65
-1.163e-04,-0.77,-0.83
-1.143e-04,-0.73,-0.65
-1.124e-04,-0.71,-0.91
-1.105e-04,-0.75,-0.67
-1.086e-04,-0.89,-0.91
-1.067e-04,-0.73,-0.71
-1.047e-04,-0.79,-0.81
-1.028e-04,-0.67,-0.65
-1.009e-04,-0.79,-0.87
-9.897e-05,-0.79,-0.71
-9.705e-05,-0.79,-0.85
-9.513e-05,-0.79,-0.67
-9.321e-05,-0.75,-0.83
-9.129e-05,-0.75,-0.67
-8.937e-05,-0.77,-0.83
-8.745e-05,-0.77,-0.67
-8.553e-05,-0.71,-0.83
-8.361e-05,-0.73,-0.63
-8.169e-05,-0.69,-0.85
-7.977e-05,-0.77,-0.67
-7.785e-05,-0.77,-0.97
-7.593e-05,-0.93,-0.75
-7.401e-05,-0.81,-0.89
-7.209e-05,-0.83,-0.71
-7.017e-05,-0.81,-0.93
-6.825e-05,-0.85,-0.77
-6.633e-05,-0.83,-0.85
-6.441e-05,-0.75,-0.69
-6.249e-05,-0.77,-0.83
-6.057e-05,-0.69,-0.63
-5.865e-05,-0.79,-0.89
-5.673e-05,-0.73,-0.71
-5.481e-05,-0.91,-0.95
-5.289e-05,-0.85,-0.71
-5.097e-05,-0.79,-0.79
-4.905e-05,-0.67,-0.63
-4.713e-05,-0.67,-0.71
-4.521e-05,-0.53,-0.49
-4.329e-05,-0.61,-0.73
-4.137e-05,-0.65,-0.55
-3.945e-05,-0.67,-0.77
-3.753e-05,-0.67,-0.61
-3.561e-05,-0.69,-0.83
-3.369e-05,-0.75,-0.65
-3.177e-05,-0.75,-0.87
-2.985e-05,-0.85,-0.73
-2.793e-05,-0.75,-0.83
-2.601e-05,-0.81,-0.63
-2.409e-05,-0.63,-0.75
-2.217e-05,-0.65,-0.57
-2.025e-05,-0.69,-0.85
-1.833e-05,-0.73,-0.63
-1.641e-05,-0.81,-0.91
-1.449e-05,-0.79,-0.73
-1.257e-05,-0.89,-0.93
-1.065e-05,-0.77,-0.73
-8.725e-06,-0.81,-0.83
-6.805e-06,-0.67,-0.61
-4.885e-06,-0.71,-0.81
-2.965e-06,-0.67,-0.63
-1.045e-06,-0.81,-0.83
8.756e-07,-0.71,-0.67
2.796e-06,-0.81,-0.99
4.716e-06,-0.73,-0.67
6.636e-06,-1.03,-1.51
8.556e-06,-1.01,2.99
1.048e-05,2.99,-2.09
1.240e-05,2.99,2.99
1.432e-05,-2.09,-2.09
1.624e-05,-2.09,-2.09
1.816e-05,-2.09,-2.09
2.008e-05,-2.09,-2.09
2.200e-05,-2.09,-2.09
2.392e-05,-2.09,-2.09
2.584e-05,-2.09,-2.09
2.776e-05,-2.09,-2.09
2.968e-05,-2.09,-2.09
3.160e-05,-2.09,-2.09
3.352e-05,-2.09,-2.09
3.544e-05,-2.09,-2.09
3.736e-05,-2.09,-2.09
3.928e-05,-2.09,-2.09
4.120e-05,-2.09,-2.09
4.312e-05,-2.09,-2.09
4.504e-05,-2.09,-2.09
4.696e-05,-2.09,-2.09
4.888e-05,-2.09,-2.09
5.080e-05,-1.83,-1.09
5.272e-05,-1.03,-1.11
5.464e-05,-0.21,0.25
5.656e-05,0.29,0.23
5.848e-05,0.49,0.71
6.040e-05,0.71,0.59
6.232e-05,0.67,0.77
6.424e-05,0.65,0.51
6.616e-05,0.55,0.67
6.808e-05,0.61,0.53
7.000e-05,0.59,0.71
7.192e-05,0.71,0.55
7.384e-05,0.61,0.75
7.576e-05,0.67,0.61
7.768e-05,0.69,0.79
7.960e-05,0.65,0.53
8.152e-05,0.59,0.71
8.344e-05,0.63,0.55
8.536e-05,0.63,0.71
8.728e-05,0.63,0.61
8.920e-05,0.81,0.83
9.112e-05,0.77,0.67
9.304e-05,0.83,0.87
9.496e-05,0.67,0.51
9.688e-05,0.69,0.77
9.880e-05,0.51,0.51
1.007e-04,0.63,0.75
1.026e-04,0.67,0.65
1.046e-04,0.79,0.85
1.065e-04,0.77,0.63
1.084e-04,0.65,0.83
1.103e-04,0.73,0.61
1.122e-04,0.69,0.77
1.142e-04,0.71,0.61
1.161e-04,0.65,0.77
1.180e-04,0.67,0.53
1.199e-04,0.53,0.73
1.218e-04,0.77,0.65
1.238e-04,0.71,0.81
1.257e-04,0.75,0.59
1.276e-04,0.69,0.79
1.295e-04,0.65,0.55
1.314e-04,0.63,0.71
1.334e-04,0.61,0.57
1.353e-04,0.67,0.71
1.372e-04,0.61,0.49
1.391e-04,0.57,0.67
1.410e-04,0.53,0.47
1.430e-04,0.59,0.63
1.449e-04,0.49,0.45
1.468e-04,0.55,0.59
1.487e-04,0.51,0.47
1.506e-04,0.61,0.67
1.526e-04,0.61,0.55
1.545e-04,0.63,0.71
1.564e-04,0.69,0.63
1.583e-04,0.69,0.77
1.602e-04,0.71,0.45
1.622e-04,0.55,0.73
1.641e-04,0.55,0.41
1.660e-04,0.49,0.67
1.679e-04,0.67,0.55
1.698e-04,0.57,0.75
1.718e-04,0.71,0.55
1.737e-04,0.61,0.75
1.756e-04,0.63,0.51
1.775e-04,0.55,0.67
1.794e-04,0.57,0.51
1.814e-04,0.59,0.71
1.833e-04,0.65,0.53
1.852e-04,0.59,0.73
1.871e-04,0.67,0.57
1.890e-04,0.69,0.77
1.910e-04,0.57,0.55
1.929e-04,0.71,0.73
1.948e-04,0.59,0.55
1.967e-04,0.65,0.69
1.986e-04,0.61,0.51
2.006e-04,0.61,0.67
2.025e-04,0.57,0.51
2.044e-04,0.59,0.63
2.063e-04,0.59,0.47
2.082e-04,0.53,0.63
2.102e-04,0.53,0.47
2.121e-04,0.55,0.63
2.140e-04,0.59,0.47
2.159e-04,0.53,0.63
2.178e-04,0.55,0.35
2.198e-04,0.39,0.57
2.217e-04,0.45,0.37
2.236e-04,0.43,0.55
2.255e-04,0.53,0.47
2.275e-04,0.53,0.59
2.294e-04,0.51,0.47
2.313e-04,0.53,0.59
2.332e-04,0.53,0.47
2.351e-04,0.59,0.63
2.371e-04,0.49,0.45
2.390e-04,0.57,0.61
2.409e-04,0.53,0.47
2.428e-04,0.63,0.67
2.447e-04,0.51,0.47
2.467e-04,0.59,0.63
2.486e-04,0.51,0.33
2.505e-04,0.43,0.57
2.524e-04,0.37,0.31
2.543e-04,0.39,0.45
2.563e-04,0.39,0.33
2.582e-04,0.47,0.57
2.601e-04,0.57,0.49
2.620e-04,0.57,0.65
2.639e-04,0.63,0.53
2.659e-04,0.57,0.69
2.678e-04,0.61,0.33
2.697e-04,0.39,0.65
2.716e-04,0.41,0.33
2.735e-04,0.43,0.55
2.755e-04,0.51,0.45
2.774e-04,0.57,0.63
2.793e-04,0.51,0.45
2.812e-04,0.57,0.61
2.831e-04,0.47,0.37
2.851e-04,0.45,0.53
2.870e-04,0.47,0.37
2.889e-04,0.49,0.53
2.908e-04,0.41,0.39
2.927e-04,0.53,0.55
2.947e-04,0.41,0.39
2.966e-04,0.53,0.61
2.985e-04,0.55,0.47
3.004e-04,0.55,0.61
3.023e-04,0.53,0.43
3.043e-04,0.49,0.57
3.062e-04,0.51,0.47
3.081e-04,0.63,0.75
3.100e-04,0.73,0.45
3.119e-04,0.59,0.75
3.139e-04,0.55,0.41
3.158e-04,0.45,0.55
3.177e-04,0.51,0.45
3.196e-04,0.55,0.61
3.215e-04,0.51,0.45
3.235e-04,0.51,0.57
3.254e-04,0.53,0.49
3.273e-04,0.59,0.67
3.292e-04,0.61,0.51
3.311e-04,0.63,0.65
3.331e-04,0.53,0.43
3.350e-04,0.51,0.59
3.369e-04,0.45,0.41
3.388e-04,0.49,0.53
